Name,Season,Team,Lg,Salary
Marquis Daniels,2009-10,Boston Celtics,NBA,1990000
Marquis Daniels,2010-11,Sacramento Kings,NBA,2470000
Marquis Daniels,2011-12,Boston Celtics,NBA,1223166
Marquis Daniels,2012-13,Milwaukee Bucks,NBA,1229255
Troy Daniels,2014-15,Charlotte Hornets,NBA,816482
Troy Daniels,2015-16,Charlotte Hornets,NBA,947276
Gigi Datome,2014-15,Boston Celtics,NBA,1750000
Kornel David,1998-99,Chicago Bulls,NBA,287500
Kornel David,1999-00,Chicago Bulls,NBA,175882
Kornel David,1999-00,Cleveland Cavaliers,NBA,27059
Kornel David,2000-01,Toronto Raptors,NBA,498500
Jermareo Davidson,2007-08,Charlotte Bobcats,NBA,427163
Jermareo Davidson,2008-09,Golden State Warriors,NBA,422725
Anthony Davis,2012-13,New Orleans Hornets,NBA,5144280
Anthony Davis,2013-14,New Orleans Pelicans,NBA,5375760
Anthony Davis,2014-15,New Orleans Pelicans,NBA,5607240
Anthony Davis,2015-16,New Orleans Pelicans,NBA,7070730
Anthony Davis,2016-17,New Orleans Pelicans,NBA,21000000
Anthony Davis,2017-18,New Orleans Pelicans,NBA,22500000
Anthony Davis,2018-19,New Orleans Pelicans,NBA,24000000
Anthony Davis,2019-20,New Orleans Pelicans,NBA,25000000
Anthony Davis,2020-21,New Orleans Pelicans,NBA,27000000
Antonio Davis,1993-94,Indiana Pacers,NBA,565000
Antonio Davis,1994-95,Indiana Pacers,NBA,700000
Antonio Davis,1995-96,Indiana Pacers,NBA,800000
Antonio Davis,1996-97,Indiana Pacers,NBA,5200000
Antonio Davis,1997-98,Indiana Pacers,NBA,4500000
Antonio Davis,1998-99,Indiana Pacers,NBA,3500000
Antonio Davis,1999-00,Toronto Raptors,NBA,4200000
Antonio Davis,2000-01,Toronto Raptors,NBA,5500000
Antonio Davis,2001-02,Toronto Raptors,NBA,11000000
Antonio Davis,2002-03,Toronto Raptors,NBA,12000000
Antonio Davis,2003-04,Chicago Bulls,NBA,12925000
Antonio Davis,2004-05,Chicago Bulls,NBA,12925000
Antonio Davis,2005-06,New York Knicks,NBA,13925000
Baron Davis,1999-00,Charlotte Hornets,NBA,2712480
Baron Davis,2000-01,Charlotte Hornets,NBA,2916000
Baron Davis,2001-02,Charlotte Hornets,NBA,3119400
Baron Davis,2002-03,New Orleans Hornets,NBA,3942922
Baron Davis,2003-04,New Orleans Hornets,NBA,10960000
Baron Davis,2004-05,New Orleans Hornets,NBA,12330000
Baron Davis,2005-06,Golden State Warriors,NBA,13700000
Baron Davis,2006-07,Golden State Warriors,NBA,15070000
Baron Davis,2007-08,Golden State Warriors,NBA,16440000
Baron Davis,2008-09,Los Angeles Clippers,NBA,11250000
Baron Davis,2009-10,Los Angeles Clippers,NBA,12150000
Baron Davis,2010-11,Cleveland Cavaliers,NBA,13000000
Baron Davis,2011-12,Cleveland Cavaliers,NBA,13900000
Baron Davis,2011-12,New York Knicks,NBA,1352181
Baron Davis,2012-13,Cleveland Cavaliers,NBA,14850000
Ben Davis,1996-97,Phoenix Suns,NBA,220000
Ben Davis,1997-98,Miami Heat,NBA,25000
Ben Davis,1998-99,New York Knicks,NBA,425000
Ben Davis,1999-00,Phoenix Suns,NBA,45847
Ben Davis,2003-04,Houston Rockets,NBA,176369
Dale Davis,1991-92,Indiana Pacers,NBA,430000
Dale Davis,1992-93,Indiana Pacers,NBA,559000
Dale Davis,1993-94,Indiana Pacers,NBA,688000
Dale Davis,1994-95,Indiana Pacers,NBA,4050000
Dale Davis,1995-96,Indiana Pacers,NBA,4050000
Dale Davis,1996-97,Indiana Pacers,NBA,6508000
Dale Davis,1997-98,Indiana Pacers,NBA,5273333
Dale Davis,1998-99,Indiana Pacers,NBA,4038000
Dale Davis,1999-00,Indiana Pacers,NBA,4490000
Dale Davis,2000-01,Portland Trail Blazers,NBA,6000000
Dale Davis,2001-02,Portland Trail Blazers,NBA,7010000
Dale Davis,2002-03,Portland Trail Blazers,NBA,8055000
Dale Davis,2003-04,Portland Trail Blazers,NBA,9061875
Dale Davis,2004-05,Golden State Warriors,NBA,10068750
Dale Davis,2005-06,Detroit Pistons,NBA,3500000
Dale Davis,2006-07,Detroit Pistons,NBA,3500000
Ed Davis,2010-11,Toronto Raptors,NBA,1919160
Ed Davis,2011-12,Toronto Raptors,NBA,2063040
Ed Davis,2012-13,Memphis Grizzlies,NBA,2207040
Ed Davis,2013-14,Memphis Grizzlies,NBA,3153860
Ed Davis,2014-15,Los Angeles Lakers,NBA,981084
Ed Davis,2015-16,Portland Trail Blazers,NBA,7000000
Ed Davis,2016-17,Portland Trail Blazers,NBA,7000000
Ed Davis,2017-18,Portland Trail Blazers,NBA,7000000
Emanual Davis,1996-97,Houston Rockets,NBA,220000
Emanual Davis,1997-98,Houston Rockets,NBA,326700
Emanual Davis,1999-00,Seattle SuperSonics,NBA,510000
Emanual Davis,2000-01,Seattle SuperSonics,NBA,610000
Emanual Davis,2001-02,Atlanta Hawks,NBA,715850
Emanual Davis,2002-03,Atlanta Hawks,NBA,824935
Glen Davis,2007-08,Boston Celtics,NBA,427163
Glen Davis,2008-09,Boston Celtics,NBA,711517
Glen Davis,2009-10,Boston Celtics,NBA,3000000
Glen Davis,2010-11,Boston Celtics,NBA,3300000
Glen Davis,2011-12,Orlando Magic,NBA,6300000
Glen Davis,2012-13,Orlando Magic,NBA,6400000
Glen Davis,2013-14,Orlando Magic,NBA,6400000
Glen Davis,2014-15,Orlando Magic,NBA,6600000
Glen Davis,2014-15,Los Angeles Clippers,NBA,1227985
Hubert Davis,1992-93,New York Knicks,NBA,588000
Hubert Davis,1993-94,New York Knicks,NBA,764000
Hubert Davis,1994-95,New York Knicks,NBA,940000
Hubert Davis,1995-96,New York Knicks,NBA,1116000
Hubert Davis,1996-97,Toronto Raptors,NBA,1295000
Hubert Davis,1997-98,Dallas Mavericks,NBA,537500
Hubert Davis,1998-99,Dallas Mavericks,NBA,645000
Hubert Davis,1999-00,Dallas Mavericks,NBA,752500
Hubert Davis,2000-01,Dallas Mavericks,NBA,2100000
Hubert Davis,2001-02,Washington Wizards,NBA,2418750
Hubert Davis,2002-03,Detroit Pistons,NBA,2687500
Hubert Davis,2003-04,Detroit Pistons,NBA,2956250
Josh Davis,2004-05,Philadelphia 76ers,NBA,620046
Josh Davis,2005-06,Milwaukee Bucks,NBA,131593
Josh Davis,2005-06,Phoenix Suns,NBA,43864
Josh Davis,2005-06,Houston Rockets,NBA,17546
Josh Davis,2011-12,Memphis Grizzlies,NBA,314041
Mark Davis,1995-96,Minnesota Timberwolves,NBA,200000
Mark Davis,1996-97,Philadelphia 76ers,NBA,247500
Mark Davis,1997-98,Philadelphia 76ers,NBA,326700
Mark Davis,1999-00,Miami Heat,NBA,100000
Mark Davis,1999-00,Golden State Warriors,NBA,6000
Paul Davis,2006-07,Los Angeles Clippers,NBA,412718
Paul Davis,2007-08,Los Angeles Clippers,NBA,687456
Paul Davis,2008-09,Los Angeles Clippers,NBA,328416
Paul Davis,2009-10,Washington Wizards,NBA,80488
Ricky Davis,1998-99,Charlotte Hornets,NBA,680000
Ricky Davis,1999-00,Charlotte Hornets,NBA,878160
Ricky Davis,2000-01,Miami Heat,NBA,939360
Ricky Davis,2001-02,Cleveland Cavaliers,NBA,1496400
Ricky Davis,2002-03,Cleveland Cavaliers,NBA,4546000
Ricky Davis,2003-04,Boston Celtics,NBA,5000600
Ricky Davis,2004-05,Boston Celtics,NBA,5455200
Ricky Davis,2005-06,Boston Celtics,NBA,5909800
Ricky Davis,2006-07,Minnesota Timberwolves,NBA,6364400
Ricky Davis,2007-08,Miami Heat,NBA,6819000
Ricky Davis,2008-09,Los Angeles Clippers,NBA,2300000
Ricky Davis,2009-10,Los Angeles Clippers,NBA,2484000
Terry Davis,1990-91,Miami Heat,NBA,250000
Terry Davis,1991-92,Dallas Mavericks,NBA,382000
Terry Davis,1992-93,Dallas Mavericks,NBA,1537000
Terry Davis,1993-94,Dallas Mavericks,NBA,1200000
Terry Davis,1994-95,Dallas Mavericks,NBA,1560000
Terry Davis,1995-96,Dallas Mavericks,NBA,1920000
Terry Davis,1996-97,Dallas Mavericks,NBA,2300000
Terry Davis,1997-98,Washington Wizards,NBA,272250
Terry Davis,1998-99,Washington Wizards,NBA,1750000
Terry Davis,1999-00,Orlando Magic,NBA,1925000
Terry Davis,2000-01,Denver Nuggets,NBA,923500
Andre Dawkins,2014-15,Boston Celtics,NBA,59686
Branden Dawson,2015-16,Los Angeles Clippers,NBA,525093
Branden Dawson,2016-17,Los Angeles Clippers,NBA,874636
Eric Dawson,2011-12,San Antonio Spurs,NBA,38172
Todd Day,1992-93,Milwaukee Bucks,NBA,1325000
Todd Day,1993-94,Milwaukee Bucks,NBA,1723000
Todd Day,1994-95,Milwaukee Bucks,NBA,2120000
Todd Day,1995-96,Boston Celtics,NBA,2518000
Todd Day,1996-97,Boston Celtics,NBA,2915000
Todd Day,1997-98,Miami Heat,NBA,272250
Todd Day,1999-00,Phoenix Suns,NBA,510000
Todd Day,2000-01,Minnesota Timberwolves,NBA,736000
Austin Daye,2009-10,Detroit Pistons,NBA,1677840
Austin Daye,2010-11,Detroit Pistons,NBA,1803720
Austin Daye,2011-12,Detroit Pistons,NBA,1929600
Austin Daye,2012-13,Memphis Grizzlies,NBA,2958077
Austin Daye,2013-14,Toronto Raptors,NBA,947907
Austin Daye,2014-15,San Antonio Spurs,NBA,1063384
Austin Daye,2014-15,Atlanta Hawks,NBA,125104
Nando De Colo,2012-13,San Antonio Spurs,NBA,1400000
Nando De Colo,2013-14,San Antonio Spurs,NBA,1463000
Andrew DeClercq,1995-96,Golden State Warriors,NBA,230000
Andrew DeClercq,1996-97,Golden State Warriors,NBA,276000
Andrew DeClercq,1997-98,Boston Celtics,NBA,1200000
Andrew DeClercq,1998-99,Cleveland Cavaliers,NBA,1440000
Andrew DeClercq,1999-00,Cleveland Cavaliers,NBA,1680000
Andrew DeClercq,2000-01,Orlando Magic,NBA,1920000
Andrew DeClercq,2001-02,Orlando Magic,NBA,2900000
Andrew DeClercq,2002-03,Orlando Magic,NBA,3262500
Andrew DeClercq,2003-04,Orlando Magic,NBA,2500000
Andrew DeClercq,2004-05,Orlando Magic,NBA,2500000
Dewayne Dedmon,2014-15,Orlando Magic,NBA,816482
Dewayne Dedmon,2015-16,Orlando Magic,NBA,947278
Bryce Dejean-Jones,2015-16,New Orleans Pelicans,NBA,61776
Sam Dekker,2015-16,Houston Rockets,NBA,1646400
Sam Dekker,2016-17,Houston Rockets,NBA,1720560
Sam Dekker,2017-18,Houston Rockets,NBA,1794600
Sam Dekker,2018-19,Houston Rockets,NBA,2760095
Vinny Del Negro,1988-89,Sacramento Kings,NBA,175000
Vinny Del Negro,1992-93,San Antonio Spurs,NBA,920000
Vinny Del Negro,1993-94,San Antonio Spurs,NBA,1195365
Vinny Del Negro,1994-95,San Antonio Spurs,NBA,1471000
Vinny Del Negro,1995-96,San Antonio Spurs,NBA,1747000
Vinny Del Negro,1996-97,San Antonio Spurs,NBA,2023000
Vinny Del Negro,1997-98,San Antonio Spurs,NBA,2298777
Vinny Del Negro,1998-99,Milwaukee Bucks,NBA,1750000
Vinny Del Negro,1999-00,Milwaukee Bucks,NBA,1925000
Vinny Del Negro,2000-01,Golden State Warriors,NBA,2100000
Vinny Del Negro,2001-02,Los Angeles Clippers,NBA,2275000
Carlos Delfino,2004-05,Detroit Pistons,NBA,901920
Carlos Delfino,2005-06,Detroit Pistons,NBA,969696
Carlos Delfino,2006-07,Detroit Pistons,NBA,1037280
Carlos Delfino,2007-08,Toronto Raptors,NBA,1868141
Carlos Delfino,2009-10,Milwaukee Bucks,NBA,3500000
Carlos Delfino,2010-11,Milwaukee Bucks,NBA,3500000
Carlos Delfino,2011-12,Milwaukee Bucks,NBA,3500000
Carlos Delfino,2012-13,Houston Rockets,NBA,3000000
Carlos Delfino,2013-14,Milwaukee Bucks,NBA,3250000
Carlos Delfino,2014-15,Los Angeles Clippers,NBA,650000
Tony Delk,1996-97,Charlotte Hornets,NBA,870000
Tony Delk,1997-98,Charlotte Hornets,NBA,1000680
Tony Delk,1998-99,Golden State Warriors,NBA,1131000
Tony Delk,1999-00,Sacramento Kings,NBA,485000
Tony Delk,2000-01,Phoenix Suns,NBA,2250000
Tony Delk,2001-02,Phoenix Suns,NBA,2475000
Tony Delk,2002-03,Boston Celtics,NBA,2700000
Tony Delk,2003-04,Dallas Mavericks,NBA,2925000
Tony Delk,2004-05,Atlanta Hawks,NBA,2700000
Tony Delk,2005-06,Atlanta Hawks,NBA,3375000
Matthew Dellavedova,2014-15,Cleveland Cavaliers,NBA,816482
Matthew Dellavedova,2015-16,Cleveland Cavaliers,NBA,1147280
Luol Deng,2004-05,Chicago Bulls,NBA,2273400
Luol Deng,2005-06,Chicago Bulls,NBA,2443920
Luol Deng,2006-07,Chicago Bulls,NBA,2614440
Luol Deng,2007-08,Chicago Bulls,NBA,3320339
Luol Deng,2008-09,Chicago Bulls,NBA,9385000
Luol Deng,2009-10,Chicago Bulls,NBA,10370425
Luol Deng,2010-11,Chicago Bulls,NBA,11345000
Luol Deng,2011-12,Chicago Bulls,NBA,12325000
Luol Deng,2012-13,Chicago Bulls,NBA,13305000
Luol Deng,2013-14,Chicago Bulls,NBA,14275000
Luol Deng,2014-15,Miami Heat,NBA,9714461
Luol Deng,2015-16,Miami Heat,NBA,10151612
DeMar DeRozan,2009-10,Toronto Raptors,NBA,2282640
DeMar DeRozan,2010-11,Toronto Raptors,NBA,2453880
DeMar DeRozan,2011-12,Toronto Raptors,NBA,2625000
DeMar DeRozan,2012-13,Toronto Raptors,NBA,3344250
DeMar DeRozan,2013-14,Toronto Raptors,NBA,9500000
DeMar DeRozan,2014-15,Toronto Raptors,NBA,9500000
DeMar DeRozan,2015-16,Toronto Raptors,NBA,9500000
DeMar DeRozan,2016-17,Toronto Raptors,NBA,9500000
Derrick Dial,1999-00,San Antonio Spurs,NBA,301875
Derrick Dial,2000-01,San Antonio Spurs,NBA,423500
Derrick Dial,2001-02,New Jersey Nets,NBA,540850
Derrick Dial,2003-04,Orlando Magic,NBA,32375
Boris Diaw,2003-04,Atlanta Hawks,NBA,1021080
Boris Diaw,2004-05,Atlanta Hawks,NBA,1097640
Boris Diaw,2005-06,Phoenix Suns,NBA,1174200
Boris Diaw,2006-07,Phoenix Suns,NBA,1870501
Boris Diaw,2007-08,Phoenix Suns,NBA,9000000
Boris Diaw,2008-09,Charlotte Bobcats,NBA,9000000
Boris Diaw,2009-10,Charlotte Bobcats,NBA,9000000
Boris Diaw,2010-11,Charlotte Bobcats,NBA,9000000
Boris Diaw,2011-12,Charlotte Bobcats,NBA,9000000
Boris Diaw,2012-13,San Antonio Spurs,NBA,4500000
Boris Diaw,2013-14,San Antonio Spurs,NBA,4702500
Boris Diaw,2014-15,San Antonio Spurs,NBA,7500000
Boris Diaw,2015-16,San Antonio Spurs,NBA,7000000
Boris Diaw,2016-17,San Antonio Spurs,NBA,6500000
Boris Diaw,2017-18,San Antonio Spurs,NBA,7000000
Yakhouba Diawara,2006-07,Denver Nuggets,NBA,412718
Yakhouba Diawara,2007-08,Denver Nuggets,NBA,687456
Yakhouba Diawara,2008-09,Miami Heat,NBA,875000
Yakhouba Diawara,2009-10,Miami Heat,NBA,945000
Guillermo Diaz,2007-08,Los Angeles Clippers,NBA,56065
Dan Dickau,2002-03,Atlanta Hawks,NBA,776880
Dan Dickau,2003-04,Atlanta Hawks,NBA,835200
Dan Dickau,2004-05,New Orleans Hornets,NBA,893400
Dan Dickau,2005-06,Boston Celtics,NBA,2250000
Dan Dickau,2006-07,Portland Trail Blazers,NBA,2753218
Dan Dickau,2007-08,New York Knicks,NBA,2990028
Dan Dickau,2007-08,Los Angeles Clippers,NBA,926678
Kaniel Dickens,2003-04,Portland Trail Blazers,NBA,264011
Kaniel Dickens,2004-05,New Jersey Nets,NBA,483938
Kaniel Dickens,2005-06,Los Angeles Clippers,NBA,31305
Kaniel Dickens,2007-08,Cleveland Cavaliers,NBA,264897
Michael Dickerson,1998-99,Houston Rockets,NBA,949600
Michael Dickerson,1999-00,Vancouver Grizzlies,NBA,1224960
Michael Dickerson,2000-01,Vancouver Grizzlies,NBA,1310400
Michael Dickerson,2001-02,Memphis Grizzlies,NBA,1940702
Michael Dickerson,2002-03,Memphis Grizzlies,NBA,5500000
Michael Dickerson,2003-04,Memphis Grizzlies,NBA,6187500
Travis Diener,2005-06,Orlando Magic,NBA,398762
Travis Diener,2006-07,Orlando Magic,NBA,664209
Travis Diener,2007-08,Indiana Pacers,NBA,1500000
Travis Diener,2008-09,Indiana Pacers,NBA,1620000
Travis Diener,2009-10,Indiana Pacers,NBA,1740000
Gorgui Dieng,2013-14,Minnesota Timberwolves,NBA,1352640
Gorgui Dieng,2014-15,Minnesota Timberwolves,NBA,1413480
Gorgui Dieng,2015-16,Minnesota Timberwolves,NBA,1474440
Gorgui Dieng,2016-17,Minnesota Timberwolves,NBA,2348783
Spencer Dinwiddie,2014-15,Detroit Pistons,NBA,700000
Spencer Dinwiddie,2015-16,Detroit Pistons,NBA,845059
Spencer Dinwiddie,2016-17,Detroit Pistons,NBA,980431
Ike Diogu,2005-06,Golden State Warriors,NBA,1988160
Ike Diogu,2006-07,Indiana Pacers,NBA,2137200
Ike Diogu,2007-08,Indiana Pacers,NBA,2286360
Ike Diogu,2008-09,Sacramento Kings,NBA,2912823
Ike Diogu,2009-10,New Orleans Hornets,NBA,884881
Ike Diogu,2010-11,Los Angeles Clippers,NBA,608772
Ike Diogu,2011-12,San Antonio Spurs,NBA,64028
DeSagana Diop,2001-02,Cleveland Cavaliers,NBA,1842480
DeSagana Diop,2002-03,Cleveland Cavaliers,NBA,1980600
DeSagana Diop,2003-04,Cleveland Cavaliers,NBA,2118840
DeSagana Diop,2004-05,Cleveland Cavaliers,NBA,2695164
DeSagana Diop,2005-06,Dallas Mavericks,NBA,1850000
DeSagana Diop,2006-07,Dallas Mavericks,NBA,1998000
DeSagana Diop,2007-08,New Jersey Nets,NBA,2146000
DeSagana Diop,2008-09,Charlotte Bobcats,NBA,5585000
DeSagana Diop,2009-10,Charlotte Bobcats,NBA,6031800
DeSagana Diop,2010-11,Charlotte Bobcats,NBA,6478600
DeSagana Diop,2011-12,Charlotte Bobcats,NBA,6925400
DeSagana Diop,2012-13,Charlotte Bobcats,NBA,7372200
Vlade Divac,1990-91,Los Angeles Lakers,NBA,770000
Vlade Divac,1991-92,Los Angeles Lakers,NBA,942000
Vlade Divac,1992-93,Los Angeles Lakers,NBA,3633000
Vlade Divac,1993-94,Los Angeles Lakers,NBA,4133000
Vlade Divac,1994-95,Los Angeles Lakers,NBA,3333300
Vlade Divac,1995-96,Los Angeles Lakers,NBA,3333000
Vlade Divac,1996-97,Charlotte Hornets,NBA,4718000
Vlade Divac,1997-98,Charlotte Hornets,NBA,4833333
Vlade Divac,1998-99,Sacramento Kings,NBA,8300000
Vlade Divac,1999-00,Sacramento Kings,NBA,8837774
Vlade Divac,2000-01,Sacramento Kings,NBA,9640000
Vlade Divac,2001-02,Sacramento Kings,NBA,10444642
Vlade Divac,2002-03,Sacramento Kings,NBA,11248076
Vlade Divac,2003-04,Sacramento Kings,NBA,12051510
Vlade Divac,2004-05,Los Angeles Lakers,NBA,4903000
Vlade Divac,2005-06,Los Angeles Lakers,NBA,2000000
Juan Dixon,2002-03,Washington Wizards,NBA,1172400
Juan Dixon,2003-04,Washington Wizards,NBA,1260360
Juan Dixon,2004-05,Washington Wizards,NBA,1348200
Juan Dixon,2005-06,Portland Trail Blazers,NBA,2500000
Juan Dixon,2006-07,Toronto Raptors,NBA,2550000
Juan Dixon,2007-08,Detroit Pistons,NBA,2550000
Juan Dixon,2008-09,Washington Wizards,NBA,998398
Michael Doleac,1998-99,Orlando Magic,NBA,1050000
Michael Doleac,1999-00,Orlando Magic,NBA,1357320
Michael Doleac,2000-01,Orlando Magic,NBA,1452000
Michael Doleac,2001-02,Cleveland Cavaliers,NBA,2000856
Michael Doleac,2002-03,New York Knicks,NBA,1400000
Michael Doleac,2003-04,New York Knicks,NBA,1540000
Michael Doleac,2004-05,Miami Heat,NBA,2400000
Michael Doleac,2005-06,Miami Heat,NBA,2640000
Michael Doleac,2006-07,Miami Heat,NBA,2880000
Michael Doleac,2007-08,Minnesota Timberwolves,NBA,3120000
Keyon Dooling,2000-01,Los Angeles Clippers,NBA,1538880
Keyon Dooling,2001-02,Los Angeles Clippers,NBA,1654320
Keyon Dooling,2002-03,Los Angeles Clippers,NBA,1769760
Keyon Dooling,2003-04,Los Angeles Clippers,NBA,2256444
Keyon Dooling,2004-05,Miami Heat,NBA,745046
Keyon Dooling,2005-06,Orlando Magic,NBA,3100000
Keyon Dooling,2006-07,Orlando Magic,NBA,3348000
Keyon Dooling,2007-08,Orlando Magic,NBA,3596000
Keyon Dooling,2008-09,New Jersey Nets,NBA,3300000
Keyon Dooling,2009-10,New Jersey Nets,NBA,3564000
Keyon Dooling,2010-11,Milwaukee Bucks,NBA,2000000
Keyon Dooling,2011-12,Boston Celtics,NBA,2246400
Keyon Dooling,2012-13,Boston Celtics,NBA,1352181
Joey Dorsey,2008-09,Houston Rockets,NBA,816500
Joey Dorsey,2009-10,Sacramento Kings,NBA,881000
Joey Dorsey,2010-11,Toronto Raptors,NBA,854389
Joey Dorsey,2014-15,Houston Rockets,NBA,948163
Quincy Douby,2006-07,Sacramento Kings,NBA,1240920
Quincy Douby,2007-08,Sacramento Kings,NBA,1333920
Quincy Douby,2008-09,Sacramento Kings,NBA,1427040
Quincy Douby,2009-10,Toronto Raptors,NBA,85519
