Name,Season,Team,Lg,Salary
Danilo Gallinari,2015-16,Denver Nuggets,NBA,14000000
Danilo Gallinari,2016-17,Denver Nuggets,NBA,15500000
Danilo Gallinari,2017-18,Denver Nuggets,NBA,16000000
Langston Galloway,2014-15,New York Knicks,NBA,235762
Langston Galloway,2015-16,New York Knicks,NBA,845059
Francisco Garcia,2005-06,Sacramento Kings,NBA,1016400
Francisco Garcia,2006-07,Sacramento Kings,NBA,1092600
Francisco Garcia,2007-08,Sacramento Kings,NBA,1168800
Francisco Garcia,2008-09,Sacramento Kings,NBA,1983454
Francisco Garcia,2009-10,Sacramento Kings,NBA,5800000
Francisco Garcia,2010-11,Sacramento Kings,NBA,5500000
Francisco Garcia,2011-12,Sacramento Kings,NBA,5800000
Francisco Garcia,2012-13,Houston Rockets,NBA,6100000
Francisco Garcia,2013-14,Houston Rockets,NBA,1265977
Francisco Garcia,2014-15,Houston Rockets,NBA,1316809
Kevin Garnett,1995-96,Minnesota Timberwolves,NBA,1622000
Kevin Garnett,1996-97,Minnesota Timberwolves,NBA,1666000
Kevin Garnett,1997-98,Minnesota Timberwolves,NBA,2109120
Kevin Garnett,1998-99,Minnesota Timberwolves,NBA,14000000
Kevin Garnett,1999-00,Minnesota Timberwolves,NBA,16806300
Kevin Garnett,2000-01,Minnesota Timberwolves,NBA,19610000
Kevin Garnett,2001-02,Minnesota Timberwolves,NBA,22400000
Kevin Garnett,2002-03,Minnesota Timberwolves,NBA,25200000
Kevin Garnett,2003-04,Minnesota Timberwolves,NBA,28000000
Kevin Garnett,2004-05,Minnesota Timberwolves,NBA,16000000
Kevin Garnett,2005-06,Minnesota Timberwolves,NBA,18000000
Kevin Garnett,2006-07,Minnesota Timberwolves,NBA,21000000
Kevin Garnett,2007-08,Boston Celtics,NBA,23750000
Kevin Garnett,2008-09,Boston Celtics,NBA,24751934
Kevin Garnett,2009-10,Boston Celtics,NBA,16400000
Kevin Garnett,2010-11,Boston Celtics,NBA,18800000
Kevin Garnett,2011-12,Boston Celtics,NBA,21247044
Kevin Garnett,2012-13,Boston Celtics,NBA,11566265
Kevin Garnett,2013-14,Brooklyn Nets,NBA,12443735
Kevin Garnett,2014-15,Minnesota Timberwolves,NBA,12000000
Kevin Garnett,2015-16,Minnesota Timberwolves,NBA,8500000
Kevin Garnett,2016-17,Minnesota Timberwolves,NBA,8000000
Diante Garrett,2012-13,Phoenix Suns,NBA,473604
Diante Garrett,2014-15,Portland Trail Blazers,NBA,915243
Marc Gasol,2008-09,Memphis Grizzlies,NBA,3093333
Marc Gasol,2009-10,Memphis Grizzlies,NBA,3240000
Marc Gasol,2010-11,Memphis Grizzlies,NBA,3480000
Marc Gasol,2011-12,Memphis Grizzlies,NBA,12922194
Marc Gasol,2012-13,Memphis Grizzlies,NBA,13891359
Marc Gasol,2013-14,Memphis Grizzlies,NBA,14860523
Marc Gasol,2014-15,Memphis Grizzlies,NBA,15829688
Marc Gasol,2015-16,Memphis Grizzlies,NBA,19700000
Marc Gasol,2016-17,Memphis Grizzlies,NBA,21200000
Marc Gasol,2017-18,Memphis Grizzlies,NBA,22600000
Marc Gasol,2018-19,Memphis Grizzlies,NBA,24100000
Marc Gasol,2019-20,Memphis Grizzlies,NBA,25600000
Pau Gasol,2001-02,Memphis Grizzlies,NBA,2970840
Pau Gasol,2002-03,Memphis Grizzlies,NBA,3193680
Pau Gasol,2003-04,Memphis Grizzlies,NBA,2618395
Pau Gasol,2004-05,Memphis Grizzlies,NBA,4318481
Pau Gasol,2005-06,Memphis Grizzlies,NBA,10993000
Pau Gasol,2006-07,Memphis Grizzlies,NBA,12364000
Pau Gasol,2007-08,Los Angeles Lakers,NBA,13735000
Pau Gasol,2008-09,Los Angeles Lakers,NBA,15106000
Pau Gasol,2009-10,Los Angeles Lakers,NBA,16452000
Pau Gasol,2010-11,Los Angeles Lakers,NBA,17823000
Pau Gasol,2011-12,Los Angeles Lakers,NBA,18714150
Pau Gasol,2012-13,Los Angeles Lakers,NBA,19000000
Pau Gasol,2013-14,Los Angeles Lakers,NBA,19285850
Pau Gasol,2014-15,Chicago Bulls,NBA,7128000
Pau Gasol,2015-16,Chicago Bulls,NBA,7448760
Pau Gasol,2016-17,Chicago Bulls,NBA,7769520
Rudy Gay,2006-07,Memphis Grizzlies,NBA,2242290
Rudy Gay,2007-08,Memphis Grizzlies,NBA,2411160
Rudy Gay,2008-09,Memphis Grizzlies,NBA,2579400
Rudy Gay,2009-10,Memphis Grizzlies,NBA,3280997
Rudy Gay,2010-11,Memphis Grizzlies,NBA,13603750
Rudy Gay,2011-12,Memphis Grizzlies,NBA,15032144
Rudy Gay,2012-13,Toronto Raptors,NBA,16460538
Rudy Gay,2013-14,Sacramento Kings,NBA,17888931
Rudy Gay,2014-15,Sacramento Kings,NBA,19317325
Rudy Gay,2015-16,Sacramento Kings,NBA,12403101
Rudy Gay,2016-17,Sacramento Kings,NBA,13333333
Rudy Gay,2017-18,Sacramento Kings,NBA,14263566
Alonzo Gee,2010-11,Cleveland Cavaliers,NBA,479735
Alonzo Gee,2010-11,Washington Wizards,NBA,125538
Alonzo Gee,2010-11,San Antonio Spurs,NBA,76219
Alonzo Gee,2011-12,Cleveland Cavaliers,NBA,854389
Alonzo Gee,2012-13,Cleveland Cavaliers,NBA,3500000
Alonzo Gee,2013-14,Cleveland Cavaliers,NBA,3250000
Alonzo Gee,2014-15,Portland Trail Blazers,NBA,1063384
Alonzo Gee,2015-16,New Orleans Pelicans,NBA,1375000
Alonzo Gee,2016-17,New Orleans Pelicans,NBA,1375000
Mickael Gelabale,2006-07,Seattle SuperSonics,NBA,802000
Mickael Gelabale,2007-08,Seattle SuperSonics,NBA,802000
Mickael Gelabale,2012-13,Minnesota Timberwolves,NBA,447298
Paul George,2010-11,Indiana Pacers,NBA,2238360
Paul George,2011-12,Indiana Pacers,NBA,2406240
Paul George,2012-13,Indiana Pacers,NBA,2574120
Paul George,2013-14,Indiana Pacers,NBA,3282003
Paul George,2014-15,Indiana Pacers,NBA,15925680
Paul George,2015-16,Indiana Pacers,NBA,17120106
Paul George,2016-17,Indiana Pacers,NBA,18314532
Paul George,2017-18,Indiana Pacers,NBA,19508958
Paul George,2018-19,Indiana Pacers,NBA,20703384
Taj Gibson,2009-10,Chicago Bulls,NBA,1039800
Taj Gibson,2010-11,Chicago Bulls,NBA,1117680
Taj Gibson,2011-12,Chicago Bulls,NBA,1195680
Taj Gibson,2012-13,Chicago Bulls,NBA,2155811
Taj Gibson,2013-14,Chicago Bulls,NBA,7550000
Taj Gibson,2014-15,Chicago Bulls,NBA,8000000
Taj Gibson,2015-16,Chicago Bulls,NBA,8500000
Taj Gibson,2016-17,Chicago Bulls,NBA,8950000
Manu Ginobili,2002-03,San Antonio Spurs,NBA,1325000
Manu Ginobili,2003-04,San Antonio Spurs,NBA,1457500
Manu Ginobili,2004-05,San Antonio Spurs,NBA,6603500
Manu Ginobili,2005-06,San Antonio Spurs,NBA,7428937
Manu Ginobili,2006-07,San Antonio Spurs,NBA,8254375
Manu Ginobili,2007-08,San Antonio Spurs,NBA,9079811
Manu Ginobili,2008-09,San Antonio Spurs,NBA,9905248
Manu Ginobili,2009-10,San Antonio Spurs,NBA,10728130
Manu Ginobili,2010-11,San Antonio Spurs,NBA,11854584
Manu Ginobili,2011-12,San Antonio Spurs,NBA,12981038
Manu Ginobili,2012-13,San Antonio Spurs,NBA,14107492
Manu Ginobili,2013-14,San Antonio Spurs,NBA,7500000
Manu Ginobili,2014-15,San Antonio Spurs,NBA,7000000
Manu Ginobili,2015-16,San Antonio Spurs,NBA,2814000
Manu Ginobili,2016-17,San Antonio Spurs,NBA,2940630
Mickell Gladness,2011-12,Miami Heat,NBA,248263
Rudy Gobert,2013-14,Utah Jazz,NBA,1078800
Rudy Gobert,2014-15,Utah Jazz,NBA,1127400
Rudy Gobert,2015-16,Utah Jazz,NBA,1175880
Rudy Gobert,2016-17,Utah Jazz,NBA,2121288
Ryan Gomes,2005-06,Boston Celtics,NBA,428762
Ryan Gomes,2006-07,Boston Celtics,NBA,664209
Ryan Gomes,2007-08,Minnesota Timberwolves,NBA,770610
Ryan Gomes,2008-09,Minnesota Timberwolves,NBA,3650000
Ryan Gomes,2009-10,Minnesota Timberwolves,NBA,3867500
Ryan Gomes,2010-11,Los Angeles Clippers,NBA,4000000
Ryan Gomes,2011-12,Los Angeles Clippers,NBA,4000000
Ryan Gomes,2012-13,Los Angeles Clippers,NBA,4000000
Ryan Gomes,2013-14,Oklahoma City Thunder,NBA,1186459
Drew Gooden,2002-03,Memphis Grizzlies,NBA,2794920
Drew Gooden,2003-04,Orlando Magic,NBA,3004560
Drew Gooden,2004-05,Cleveland Cavaliers,NBA,3214080
Drew Gooden,2005-06,Cleveland Cavaliers,NBA,4065811
Drew Gooden,2006-07,Cleveland Cavaliers,NBA,6645402
Drew Gooden,2007-08,Chicago Bulls,NBA,6453416
Drew Gooden,2008-09,Sacramento Kings,NBA,7151183
Drew Gooden,2009-10,Los Angeles Clippers,NBA,4500000
Drew Gooden,2010-11,Milwaukee Bucks,NBA,5760000
Drew Gooden,2011-12,Milwaukee Bucks,NBA,6226200
Drew Gooden,2012-13,Milwaukee Bucks,NBA,6687400
Drew Gooden,2014-15,Milwaukee Bucks,NBA,6680000
Drew Gooden,2014-15,Washington Wizards,NBA,1448000
Drew Gooden,2015-16,Washington Wizards,NBA,3300000
Drew Gooden,2016-17,Washington Wizards,NBA,3600000
Archie Goodwin,2013-14,Phoenix Suns,NBA,1064400
Archie Goodwin,2014-15,Phoenix Suns,NBA,1112280
Archie Goodwin,2015-16,Phoenix Suns,NBA,1160160
Archie Goodwin,2016-17,Phoenix Suns,NBA,2094089
Aaron Gordon,2014-15,Orlando Magic,NBA,3992040
Aaron Gordon,2015-16,Orlando Magic,NBA,4171680
Aaron Gordon,2016-17,Orlando Magic,NBA,4351320
Aaron Gordon,2017-18,Orlando Magic,NBA,5504420
Ben Gordon,2004-05,Chicago Bulls,NBA,3358320
Ben Gordon,2005-06,Chicago Bulls,NBA,3610200
Ben Gordon,2006-07,Chicago Bulls,NBA,3862080
Ben Gordon,2007-08,Chicago Bulls,NBA,4881669
Ben Gordon,2008-09,Chicago Bulls,NBA,6404750
Ben Gordon,2009-10,Detroit Pistons,NBA,10000000
Ben Gordon,2010-11,Detroit Pistons,NBA,10800000
Ben Gordon,2011-12,Detroit Pistons,NBA,11600000
Ben Gordon,2012-13,Charlotte Bobcats,NBA,12400000
Ben Gordon,2013-14,Charlotte Bobcats,NBA,13200000
Ben Gordon,2014-15,Orlando Magic,NBA,4500000
Drew Gordon,2014-15,Philadelphia 76ers,NBA,40000
Eric Gordon,2008-09,Los Angeles Clippers,NBA,2623200
Eric Gordon,2009-10,Los Angeles Clippers,NBA,2819880
Eric Gordon,2010-11,Los Angeles Clippers,NBA,3016680
Eric Gordon,2011-12,New Orleans Hornets,NBA,3831184
Eric Gordon,2012-13,New Orleans Hornets,NBA,13668750
Eric Gordon,2013-14,New Orleans Pelicans,NBA,14283844
Eric Gordon,2014-15,New Orleans Pelicans,NBA,14898938
Eric Gordon,2015-16,New Orleans Pelicans,NBA,15514031
Marcin Gortat,2007-08,Orlando Magic,NBA,427163
Marcin Gortat,2008-09,Orlando Magic,NBA,711517
Marcin Gortat,2009-10,Orlando Magic,NBA,5854000
Marcin Gortat,2010-11,Phoenix Suns,NBA,6322320
Marcin Gortat,2011-12,Phoenix Suns,NBA,6790640
Marcin Gortat,2012-13,Phoenix Suns,NBA,7258960
Marcin Gortat,2013-14,Washington Wizards,NBA,7727280
Marcin Gortat,2014-15,Washington Wizards,NBA,10434782
Marcin Gortat,2015-16,Washington Wizards,NBA,11217391
Marcin Gortat,2016-17,Washington Wizards,NBA,12000000
Marcin Gortat,2017-18,Washington Wizards,NBA,12782609
Marcin Gortat,2018-19,Washington Wizards,NBA,13565218
Andrew Goudelock,2011-12,Los Angeles Lakers,NBA,473604
Danny Granger,2005-06,Indiana Pacers,NBA,1318920
Danny Granger,2006-07,Indiana Pacers,NBA,1417800
Danny Granger,2007-08,Indiana Pacers,NBA,1516800
Danny Granger,2008-09,Indiana Pacers,NBA,2329805
Danny Granger,2009-10,Indiana Pacers,NBA,9930500
Danny Granger,2010-11,Indiana Pacers,NBA,10973202
Danny Granger,2011-12,Indiana Pacers,NBA,12015904
Danny Granger,2012-13,Indiana Pacers,NBA,13058606
Danny Granger,2013-14,Philadelphia 76ers,NBA,14021788
Danny Granger,2014-15,Phoenix Suns,NBA,2077000
Jerami Grant,2014-15,Philadelphia 76ers,NBA,884879
Jerami Grant,2015-16,Philadelphia 76ers,NBA,845059
Jerami Grant,2016-17,Philadelphia 76ers,NBA,980431
Jerami Grant,2017-18,Philadelphia 76ers,NBA,1051245
Jerian Grant,2015-16,New York Knicks,NBA,1572360
Jerian Grant,2016-17,New York Knicks,NBA,1643040
Jerian Grant,2017-18,New York Knicks,NBA,1713840
Jerian Grant,2018-19,New York Knicks,NBA,2639314
Danny Green,2009-10,Cleveland Cavaliers,NBA,457588
Danny Green,2010-11,San Antonio Spurs,NBA,94154
Danny Green,2011-12,San Antonio Spurs,NBA,854389
Danny Green,2012-13,San Antonio Spurs,NBA,3500000
Danny Green,2013-14,San Antonio Spurs,NBA,3762500
Danny Green,2014-15,San Antonio Spurs,NBA,4025000
Danny Green,2015-16,San Antonio Spurs,NBA,10000000
Danny Green,2016-17,San Antonio Spurs,NBA,10000000
Danny Green,2017-18,San Antonio Spurs,NBA,10000000
Danny Green,2018-19,San Antonio Spurs,NBA,10000000
Draymond Green,2012-13,Golden State Warriors,NBA,850000
Draymond Green,2013-14,Golden State Warriors,NBA,875500
Draymond Green,2014-15,Golden State Warriors,NBA,915243
Draymond Green,2015-16,Golden State Warriors,NBA,14300000
Draymond Green,2016-17,Golden State Warriors,NBA,15300000
Draymond Green,2017-18,Golden State Warriors,NBA,16400000
Draymond Green,2018-19,Golden State Warriors,NBA,17500000
Draymond Green,2019-20,Golden State Warriors,NBA,18500000
Erick Green,2014-15,Denver Nuggets,NBA,507336
Erick Green,2015-16,Utah Jazz,NBA,49709
Gerald Green,2005-06,Boston Celtics,NBA,1253040
Gerald Green,2006-07,Boston Celtics,NBA,1347000
Gerald Green,2007-08,Houston Rockets,NBA,1440960
Gerald Green,2008-09,Dallas Mavericks,NBA,854957
Gerald Green,2011-12,New Jersey Nets,NBA,443181
Gerald Green,2011-12,Los Angeles Lakers,NBA,73818
Gerald Green,2012-13,Indiana Pacers,NBA,3500000
Gerald Green,2013-14,Phoenix Suns,NBA,3500000
Gerald Green,2014-15,Phoenix Suns,NBA,3500000
Gerald Green,2015-16,Miami Heat,NBA,1356000
JaMychal Green,2014-15,Memphis Grizzlies,NBA,59686
JaMychal Green,2015-16,Memphis Grizzlies,NBA,845059
JaMychal Green,2016-17,Memphis Grizzlies,NBA,980431
Jeff Green,2007-08,Seattle SuperSonics,NBA,3058200
Jeff Green,2008-09,Oklahoma City Thunder,NBA,3287640
Jeff Green,2009-10,Oklahoma City Thunder,NBA,3516960
Jeff Green,2010-11,Boston Celtics,NBA,4455988
Jeff Green,2012-13,Boston Celtics,NBA,8385000
Jeff Green,2013-14,Boston Celtics,NBA,8965000
Jeff Green,2014-15,Memphis Grizzlies,NBA,9445000
Jeff Green,2015-16,Memphis Grizzlies,NBA,9200000
Willie Green,2003-04,Philadelphia 76ers,NBA,366931
Willie Green,2004-05,Philadelphia 76ers,NBA,620046
Willie Green,2006-07,Philadelphia 76ers,NBA,2800000
Willie Green,2007-08,Philadelphia 76ers,NBA,3094000
Willie Green,2008-09,Philadelphia 76ers,NBA,3388000
Willie Green,2009-10,Philadelphia 76ers,NBA,3682000
Willie Green,2010-11,New Orleans Hornets,NBA,3976000
Willie Green,2011-12,Atlanta Hawks,NBA,1223166
Willie Green,2012-13,Los Angeles Clippers,NBA,1475106
Willie Green,2013-14,Los Angeles Clippers,NBA,1399507
Willie Green,2014-15,Orlando Magic,NBA,1448490
Donte Greene,2008-09,Sacramento Kings,NBA,971160
Donte Greene,2009-10,Sacramento Kings,NBA,1044000
Donte Greene,2010-11,Sacramento Kings,NBA,1116840
Donte Greene,2011-12,Sacramento Kings,NBA,2015896
Blake Griffin,2009-10,Los Angeles Clippers,NBA,4983480
Blake Griffin,2010-11,Los Angeles Clippers,NBA,5357280
Blake Griffin,2011-12,Los Angeles Clippers,NBA,5731080
Blake Griffin,2012-13,Los Angeles Clippers,NBA,7226892
Blake Griffin,2013-14,Los Angeles Clippers,NBA,16441500
Blake Griffin,2014-15,Los Angeles Clippers,NBA,17674612
Blake Griffin,2015-16,Los Angeles Clippers,NBA,18907725
Blake Griffin,2016-17,Los Angeles Clippers,NBA,20140838
Blake Griffin,2017-18,Los Angeles Clippers,NBA,21373950
Jorge Gutierrez,2014-15,Milwaukee Bucks,NBA,59686
P.J. Hairston,2014-15,Charlotte Hornets,NBA,1149720
P.J. Hairston,2015-16,Charlotte Hornets,NBA,1201440
P.J. Hairston,2016-17,Charlotte Hornets,NBA,1253160
P.J. Hairston,2017-18,Charlotte Hornets,NBA,2259447
Jordan Hamilton,2011-12,Denver Nuggets,NBA,1073286
Jordan Hamilton,2012-13,Denver Nuggets,NBA,1153800
Jordan Hamilton,2013-14,Denver Nuggets,NBA,1169880
Jordan Hamilton,2014-15,Los Angeles Clippers,NBA,150591
Justin Hamilton,2014-15,Minnesota Timberwolves,NBA,816482
Ben Hansbrough,2012-13,Indiana Pacers,NBA,473604
Tyler Hansbrough,2009-10,Indiana Pacers,NBA,1859160
Tyler Hansbrough,2010-11,Indiana Pacers,NBA,1998600
Tyler Hansbrough,2011-12,Indiana Pacers,NBA,2138040
Tyler Hansbrough,2012-13,Indiana Pacers,NBA,3055259
Tyler Hansbrough,2013-14,Toronto Raptors,NBA,3183000
Tyler Hansbrough,2014-15,Toronto Raptors,NBA,3326235
Tyler Hansbrough,2015-16,Charlotte Hornets,NBA,1185784
Tim Hardaway,2013-14,New York Knicks,NBA,1196760
Tim Hardaway,2014-15,New York Knicks,NBA,1250640
Tim Hardaway,2015-16,Atlanta Hawks,NBA,1304520
Tim Hardaway,2016-17,Atlanta Hawks,NBA,2281605
James Harden,2009-10,Oklahoma City Thunder,NBA,4054160
James Harden,2010-11,Oklahoma City Thunder,NBA,4304520
James Harden,2011-12,Oklahoma City Thunder,NBA,4604760
James Harden,2012-13,Houston Rockets,NBA,5820417
James Harden,2013-14,Houston Rockets,NBA,13701250
James Harden,2014-15,Houston Rockets,NBA,14728844
James Harden,2015-16,Houston Rockets,NBA,15756438
James Harden,2016-17,Houston Rockets,NBA,16784031
James Harden,2017-18,Houston Rockets,NBA,17811625
Maurice Harkless,2012-13,Orlando Magic,NBA,1731960
Maurice Harkless,2013-14,Orlando Magic,NBA,1809840
Maurice Harkless,2014-15,Orlando Magic,NBA,1887840
Maurice Harkless,2015-16,Portland Trail Blazers,NBA,2894059
Justin Harper,2011-12,Orlando Magic,NBA,473604
Justin Harper,2012-13,Orlando Magic,NBA,762195
Montrezl Harrell,2015-16,Houston Rockets,NBA,1000000
Montrezl Harrell,2016-17,Houston Rockets,NBA,1000000
Montrezl Harrell,2017-18,Houston Rockets,NBA,1100000
Josh Harrellson,2011-12,New York Knicks,NBA,473604
Josh Harrellson,2012-13,Miami Heat,NBA,354197
Josh Harrellson,2013-14,Detroit Pistons,NBA,884293
Devin Harris,2004-05,Dallas Mavericks,NBA,2741880
Devin Harris,2005-06,Dallas Mavericks,NBA,2947440
Devin Harris,2006-07,Dallas Mavericks,NBA,3153120
Devin Harris,2007-08,New Jersey Nets,NBA,3995003
Devin Harris,2008-09,New Jersey Nets,NBA,7800000
Devin Harris,2009-10,New Jersey Nets,NBA,8400000
Devin Harris,2010-11,Utah Jazz,NBA,8981000
Devin Harris,2011-12,Utah Jazz,NBA,9319000
Devin Harris,2012-13,Atlanta Hawks,NBA,8500000
Devin Harris,2013-14,Dallas Mavericks,NBA,1272279
Devin Harris,2014-15,Dallas Mavericks,NBA,3878000
Devin Harris,2015-16,Dallas Mavericks,NBA,4053000
Devin Harris,2016-17,Dallas Mavericks,NBA,4228000
Devin Harris,2017-18,Dallas Mavericks,NBA,4403000
Gary Harris,2014-15,Denver Nuggets,NBA,1519200
Gary Harris,2015-16,Denver Nuggets,NBA,1587480
Gary Harris,2016-17,Denver Nuggets,NBA,1655880
Gary Harris,2017-18,Denver Nuggets,NBA,2550055
Joe Harris,2014-15,Cleveland Cavaliers,NBA,884879
Manny Harris,2010-11,Cleveland Cavaliers,NBA,473604
Manny Harris,2011-12,Cleveland Cavaliers,NBA,122942
Mike Harris,2009-10,Houston Rockets,NBA,64978
Terrel Harris,2011-12,Miami Heat,NBA,473604
Terrel Harris,2012-13,Miami Heat,NBA,186656
Tobias Harris,2011-12,Milwaukee Bucks,NBA,1418160
Tobias Harris,2012-13,Orlando Magic,NBA,1524480
Tobias Harris,2013-14,Orlando Magic,NBA,1545840
Tobias Harris,2014-15,Orlando Magic,NBA,2380594
Tobias Harris,2015-16,Orlando Magic,NBA,16000000
Tobias Harris,2016-17,Orlando Magic,NBA,17000000
Tobias Harris,2017-18,Orlando Magic,NBA,16000000
Tobias Harris,2018-19,Orlando Magic,NBA,15000000
Aaron Harrison,2015-16,Charlotte Hornets,NBA,525093
Aaron Harrison,2016-17,Charlotte Hornets,NBA,874636
Udonis Haslem,2003-04,Miami Heat,NBA,366931
Udonis Haslem,2004-05,Miami Heat,NBA,620046
Udonis Haslem,2005-06,Miami Heat,NBA,5000000
Udonis Haslem,2006-07,Miami Heat,NBA,5525000
Udonis Haslem,2007-08,Miami Heat,NBA,6050000
Udonis Haslem,2008-09,Miami Heat,NBA,6575000
Udonis Haslem,2009-10,Miami Heat,NBA,7100000
Udonis Haslem,2010-11,Miami Heat,NBA,3500000
Udonis Haslem,2011-12,Miami Heat,NBA,3780000
Udonis Haslem,2012-13,Miami Heat,NBA,4060000
Udonis Haslem,2013-14,Miami Heat,NBA,4340000
Udonis Haslem,2014-15,Miami Heat,NBA,2732000
Udonis Haslem,2015-16,Miami Heat,NBA,2854940
Spencer Hawes,2007-08,Sacramento Kings,NBA,2028600
Spencer Hawes,2008-09,Sacramento Kings,NBA,2180760
Spencer Hawes,2009-10,Sacramento Kings,NBA,2332800
Spencer Hawes,2010-11,Philadelphia 76ers,NBA,2974320
Spencer Hawes,2011-12,Philadelphia 76ers,NBA,4051024
Spencer Hawes,2012-13,Philadelphia 76ers,NBA,8500000
Spencer Hawes,2013-14,Philadelphia 76ers,NBA,6500000
Spencer Hawes,2014-15,Los Angeles Clippers,NBA,5305000
Spencer Hawes,2015-16,Charlotte Hornets,NBA,5543725
Spencer Hawes,2016-17,Charlotte Hornets,NBA,5782450
Spencer Hawes,2017-18,Charlotte Hornets,NBA,6021175
Chuck Hayes,2006-07,Houston Rockets,NBA,664209
Chuck Hayes,2007-08,Houston Rockets,NBA,1750000
Chuck Hayes,2008-09,Houston Rockets,NBA,1768000
Chuck Hayes,2009-10,Houston Rockets,NBA,2111750
Chuck Hayes,2010-11,Houston Rockets,NBA,1972500
Chuck Hayes,2011-12,Sacramento Kings,NBA,5250000
Chuck Hayes,2012-13,Sacramento Kings,NBA,5486250
Chuck Hayes,2013-14,Sacramento Kings,NBA,5722500
Chuck Hayes,2014-15,Toronto Raptors,NBA,5958750
Chuck Hayes,2015-16,Houston Rockets,NBA,83583
Gordon Hayward,2010-11,Utah Jazz,NBA,2356320
Gordon Hayward,2011-12,Utah Jazz,NBA,2532960
Gordon Hayward,2012-13,Utah Jazz,NBA,2709720
Gordon Hayward,2013-14,Utah Jazz,NBA,3452183
Gordon Hayward,2014-15,Utah Jazz,NBA,14746000
Gordon Hayward,2015-16,Utah Jazz,NBA,15409570
Gordon Hayward,2016-17,Utah Jazz,NBA,16073140
Gordon Hayward,2017-18,Utah Jazz,NBA,16736710
Brendan Haywood,2001-02,Washington Wizards,NBA,978600
Brendan Haywood,2002-03,Washington Wizards,NBA,1051920
Brendan Haywood,2003-04,Washington Wizards,NBA,1125360
Brendan Haywood,2004-05,Washington Wizards,NBA,1735305
Brendan Haywood,2005-06,Washington Wizards,NBA,4000000
Brendan Haywood,2006-07,Washington Wizards,NBA,4500000
Brendan Haywood,2007-08,Washington Wizards,NBA,5000000
Brendan Haywood,2008-09,Washington Wizards,NBA,5500000
Brendan Haywood,2009-10,Dallas Mavericks,NBA,6000000
Brendan Haywood,2010-11,Dallas Mavericks,NBA,6900000
Brendan Haywood,2011-12,Dallas Mavericks,NBA,7624500
Brendan Haywood,2012-13,Dallas Mavericks,NBA,6299000
Brendan Haywood,2012-13,Charlotte Bobcats,NBA,2050000
Brendan Haywood,2013-14,Charlotte Bobcats,NBA,2050000
Brendan Haywood,2014-15,Dallas Mavericks,NBA,7798000
Brendan Haywood,2014-15,Cleveland Cavaliers,NBA,2213688
Gerald Henderson,2009-10,Charlotte Bobcats,NBA,1957080
Gerald Henderson,2010-11,Charlotte Bobcats,NBA,2103840
Gerald Henderson,2011-12,Charlotte Bobcats,NBA,2250600
Gerald Henderson,2012-13,Charlotte Bobcats,NBA,3101327
Gerald Henderson,2013-14,Charlotte Bobcats,NBA,6000000
Gerald Henderson,2014-15,Charlotte Hornets,NBA,6000000
Gerald Henderson,2015-16,Portland Trail Blazers,NBA,6000000
Xavier Henry,2010-11,Memphis Grizzlies,NBA,2020200
Xavier Henry,2011-12,New Orleans Hornets,NBA,2171640
Xavier Henry,2012-13,New Orleans Hornets,NBA,2323200
Xavier Henry,2014-15,Los Angeles Lakers,NBA,1082000
John Henson,2012-13,Milwaukee Bucks,NBA,1823280
John Henson,2013-14,Milwaukee Bucks,NBA,1905360
John Henson,2014-15,Milwaukee Bucks,NBA,1987320
John Henson,2015-16,Milwaukee Bucks,NBA,2943221
John Henson,2016-17,Milwaukee Bucks,NBA,9500000
John Henson,2017-18,Milwaukee Bucks,NBA,10500000
John Henson,2018-19,Milwaukee Bucks,NBA,11500000
John Henson,2019-20,Milwaukee Bucks,NBA,12500000
Mario Hezonja,2015-16,Orlando Magic,NBA,3741480
Mario Hezonja,2016-17,Orlando Magic,NBA,3909840
Mario Hezonja,2017-18,Orlando Magic,NBA,4078320
Mario Hezonja,2018-19,Orlando Magic,NBA,5167231
Roy Hibbert,2008-09,Indiana Pacers,NBA,1465400
Roy Hibbert,2009-10,Indiana Pacers,NBA,1575360
Roy Hibbert,2010-11,Indiana Pacers,NBA,1685280
Roy Hibbert,2011-12,Indiana Pacers,NBA,2588590
Roy Hibbert,2012-13,Indiana Pacers,NBA,13686750
Roy Hibbert,2013-14,Indiana Pacers,NBA,14283844
Roy Hibbert,2014-15,Indiana Pacers,NBA,14898938
Roy Hibbert,2015-16,Los Angeles Lakers,NBA,15500000
